CAP;NOME_COM;COD_COM;DATA;PM10_DAILY_ugm-3;PM2p5_DAILY_ugm-3;NOx_DAILY_ugm-3;SO2_DAILY_ugm-3;O3_DAILY_ugm-3;NMVOC_DAILY_ugm-3;TMIN_DAILY_C;TMAX_DAILY_C;RHMIN_DAILY_%;RHMAX_DAILY_%;PREC_DAILY_mm;SSWTOT_DAILY_Whm-2
25121;BRESCIA;17029;04/10/18;25;19;52;2;27;21;12.2;23.9;40;85;0.0;4407
25121;BRESCIA;17029;05/10/18;30;19;54;2;25;28;12.4;22.7;48;82;0.0;4126
25121;BRESCIA;17029;06/10/18;39;30;47;2;17;29;14.6;19.4;67;96;5.5;1404
25121;BRESCIA;17029;07/10/18;41;34;33;2;25;32;13.0;21.9;63;97;0.0;3918
25121;BRESCIA;17029;08/10/18;37;30;44;2;29;28;15.6;23.9;59;91;0.0;3433
25121;BRESCIA;17029;09/10/18;35;27;45;2;20;23;15.6;23.6;62;91;0.0;2875
25121;BRESCIA;17029;10/10/18;41;30;49;3;38;17;14.3;24.5;50;89;0.0;3756
25121;BRESCIA;17029;11/10/18;36;25;39;3;38;18;16.8;21.8;53;83;0.2;1541
25121;BRESCIA;17029;12/10/18;44;33;54;3;24;32;14.8;24.3;57;92;0.0;3706
25121;BRESCIA;17029;13/10/18;44;33;39;3;37;23;14.7;23.8;56;90;0.0;3847
25121;BRESCIA;17029;14/10/18;38;26;29;4;44;14;13.5;23.4;47;89;0.0;3802
25121;BRESCIA;17029;15/10/18;41;30;43;4;42;16;13.9;23.0;50;86;0.0;3195
25121;BRESCIA;17029;16/10/18;37;26;44;3;30;22;13.8;22.6;51;81;0.0;2597
25121;BRESCIA;17029;17/10/18;39;25;52;4;22;28;15.6;21.5;57;84;0.0;2137
25121;BRESCIA;17029;18/10/18;42;29;53;5;17;31;15.0;23.2;56;86;0.0;2888
25121;BRESCIA;17029;19/10/18;44;29;70;5;25;31;15.0;23.9;54;87;0.0;3500
25121;BRESCIA;17029;20/10/18;57;36;47;5;27;33;15.4;22.9;53;87;0.0;3300
25121;BRESCIA;17029;21/10/18;46;35;25;4;40;20;12.6;21.0;57;91;0.0;2689
25121;BRESCIA;17029;22/10/18;22;13;46;3;32;23;9.4;19.8;37;85;0.0;3481
25121;BRESCIA;17029;23/10/18;37;27;72;4;20;40;9.5;20.0;47;80;0.0;3203
25121;BRESCIA;17029;24/10/18;30;20;97;4;20;15;10.4;28.6;29;86;0.0;3274
25121;BRESCIA;17029;25/10/18;44;32;53;3;28;24;13.1;21.2;63;83;0.0;3074
25121;BRESCIA;17029;26/10/18;37;19;47;3;15;34;14.7;17.3;79;89;0.0;1049
25121;BRESCIA;17029;27/10/18;22;16;32;3;33;14;14.4;16.4;87;94;23.0;640
25121;BRESCIA;17029;28/10/18;13;4;20;3;47;7;13.3;17.5;84;93;20.4;756
25121;BRESCIA;17029;29/10/18;20;8;20;4;50;7;14.1;18.5;64;94;43.1;563
25121;BRESCIA;17029;30/10/18;12;7;30;4;36;13;11.2;16.0;51;85;0.2;1872
25121;BRESCIA;17029;31/10/18;12;6;34;3;38;14;10.3;16.5;55;82;0.0;1354
25121;BRESCIA;17029;01/11/18;12;7;27;3;41;12;11.7;19.2;57;93;14.7;2278
25121;BRESCIA;17029;02/11/18;27;14;74;3;3;29;10.4;14.2;90;98;8.8;1002
25121;BRESCIA;17029;03/11/18;22;14;56;3;7;16;12.7;19.3;75;98;0.0;2185
25121;BRESCIA;17029;04/11/18;20;14;43;3;15;11;12.5;19.7;66;95;2.2;1943
25121;BRESCIA;17029;05/11/18;19;13;35;3;35;12;14.3;18.8;73;96;8.5;1128
25121;BRESCIA;17029;06/11/18;12;7;24;2;33;13;15.2;19.3;71;90;0.2;1288
25121;BRESCIA;17029;07/11/18;19;12;56;3;22;22;14.2;17.6;75;96;0.3;1076
25121;BRESCIA;17029;08/11/18;24;16;55;2;13;37;12.6;19.0;67;97;0.0;2428
25121;BRESCIA;17029;09/11/18;38;28;52;2;9;37;12.3;16.4;85;96;0.0;1281
25121;BRESCIA;17029;10/11/18;34;25;36;2;17;26;11.6;13.4;93;98;0.1;554
25121;BRESCIA;17029;11/11/18;31;22;34;2;18;21;11.9;14.6;87;95;0.0;715
25121;BRESCIA;17029;12/11/18;46;32;76;3;1;44;12.5;16.6;84;97;0.0;1611
25121;BRESCIA;17029;13/11/18;44;31;93;3;0;66;12.0;16.7;84;97;0.0;1847
25121;BRESCIA;17029;14/11/18;40;25;72;3;2;50;10.0;18.0;69;97;0.0;2452
25121;BRESCIA;17029;15/11/18;40;30;75;3;2;51;9.3;13.3;82;97;0.0;824
25121;BRESCIA;17029;16/11/18;28;25;45;3;15;27;7.3;13.2;55;96;0.0;1219
25121;BRESCIA;17029;17/11/18;24;19;40;2;21;17;6.3;12.3;55;87;0.0;2201
25121;BRESCIA;17029;18/11/18;26;22;40;3;23;21;3.2;10.2;49;81;0.0;2354
25121;BRESCIA;17029;19/11/18;28;21;44;3;19;22;2.9;7.9;59;86;0.2;862
25121;BRESCIA;17029;20/11/18;29;23;75;4;4;48;3.1;7.6;86;94;5.5;1023
25121;BRESCIA;17029;21/11/18;33;26;125;4;1;66;2.6;10.1;73;96;3.5;2158
25121;BRESCIA;17029;22/11/18;52;42;134;5;1;80;7.0;11.2;83;97;0.6;1146
25121;BRESCIA;17029;23/11/18;45;38;90;4;2;39;7.4;10.6;92;96;5.0;735
25121;BRESCIA;17029;24/11/18;20;14;47;4;12;32;9.5;11.4;92;97;6.2;515
25121;BRESCIA;17029;25/11/18;27;21;51;2;5;35;6.6;11.8;79;97;0.0;1582
25121;BRESCIA;17029;26/11/18;35;27;80;3;2;39;7.3;12.4;79;96;0.0;1867
25121;BRESCIA;17029;27/11/18;41;29;80;3;3;51;6.9;13.8;64;95;0.0;1730
25121;BRESCIA;17029;28/11/18;38;27;118;1;6;41;4.5;13.0;49;90;0.0;2143
25121;BRESCIA;17029;29/11/18;42;32;87;2;4;44;3.2;8.5;68;94;0.0;1642
25121;BRESCIA;17029;30/11/18;59;47;114;2;3;61;1.3;5.6;69;95;0.0;1416
25121;BRESCIA;17029;01/12/18;66;56;110;3;2;77;0.6;7.3;69;95;0.0;2054
25121;BRESCIA;17029;02/12/18;68;67;94;3;1;72;2.1;7.4;78;93;0.0;855
25121;BRESCIA;17029;03/12/18;83;65;128;5;0;65;5.3;10.4;75;93;0.0;1954
25121;BRESCIA;17029;04/12/18;77;58;165;4;0;48;3.6;12.8;70;96;0.0;1983
25121;BRESCIA;17029;05/12/18;46;35;145;3;6;30;4.5;13.4;62;91;0.0;1919
25121;BRESCIA;17029;06/12/18;67;51;137;3;1;54;5.8;10.9;80;95;1.6;1169
25121;BRESCIA;17029;07/12/18;71;54;159;3;1;81;4.9;12.2;81;97;0.3;1860
25121;BRESCIA;17029;08/12/18;35;30;75;3;9;36;5.5;14.9;39;98;3.8;1983
25121;BRESCIA;17029;09/12/18;32;26;64;3;15;20;3.8;10.8;68;86;0.0;1808
25121;BRESCIA;17029;10/12/18;20;14;51;3;22;19;4.5;15.8;23;83;0.0;1876
25121;BRESCIA;17029;11/12/18;22;13;85;2;27;19;2.9;11.3;42;70;0.0;1967
25121;BRESCIA;17029;12/12/18;27;19;95;2;12;28;0.6;9.4;34;68;0.0;1929
25121;BRESCIA;17029;13/12/18;39;24;100;2;8;36;0.4;7.8;44;83;0.0;1857
25121;BRESCIA;17029;14/12/18;43;31;98;3;2;59;-1.1;6.7;52;82;0.0;1891
25121;BRESCIA;17029;15/12/18;54;47;107;3;4;50;-1.6;5.3;59;86;0.0;1900
25121;BRESCIA;17029;16/12/18;71;62;100;2;2;48;-0.4;3.2;80;90;0.1;740
25121;BRESCIA;17029;17/12/18;85;69;158;2;2;67;0.6;7.6;66;93;0.0;1545
25121;BRESCIA;17029;18/12/18;78;60;196;3;3;60;-1.7;6.0;79;94;0.0;1804
25121;BRESCIA;17029;19/12/18;71;58;231;3;1;66;-1.9;4.0;85;96;8.5;495
25121;BRESCIA;17029;20/12/18;43;37;133;2;1;75;1.7;6.1;89;97;1.4;1370
25121;BRESCIA;17029;21/12/18;54;45;157;3;0;83;0.0;4.8;91;97;0.0;1046
25121;BRESCIA;17029;22/12/18;61;51;141;2;2;47;2.6;7.8;87;96;0.0;1431
25121;BRESCIA;17029;23/12/18;52;42;100;2;0;39;0.8;5.1;95;98;0.0;1438
25121;BRESCIA;17029;24/12/18;46;36;94;2;5;30;1.6;10.9;82;97;0.0;1772
25121;BRESCIA;17029;25/12/18;38;32;89;1;5;35;-0.1;7.8;69;96;0.1;1624
25121;BRESCIA;17029;26/12/18;42;34;82;1;0;58;-2.3;4.0;85;98;0.0;1626
25121;BRESCIA;17029;27/12/18;51;41;138;2;2;70;-0.9;6.4;87;98;0.0;1779
25121;BRESCIA;17029;28/12/18;69;56;231;3;0;76;-0.6;7.7;77;96;0.0;1387
25121;BRESCIA;17029;29/12/18;59;50;164;3;2;65;2.2;11.4;60;91;0.0;1884
25121;BRESCIA;17029;30/12/18;43;33;79;2;19;30;1.7;10.9;63;89;0.0;1720
25121;BRESCIA;17029;31/12/18;49;40;93;2;15;35;4.0;10.7;58;83;0.0;1876
25121;BRESCIA;17029;01/01/19;64;55;69;2;4;52;1.5;9.0;75;97;0.0;1497
25121;BRESCIA;17029;02/01/19;36;26;54;2;26;26;0.4;11.2;18;97;0.0;1932
25121;BRESCIA;17029;03/01/19;24;14;86;2;26;32;-0.5;7.8;33;66;0.0;1882
25121;BRESCIA;17029;04/01/19;49;31;94;2;14;57;-1.5;6.7;40;68;0.1;1945
25121;BRESCIA;17029;05/01/19;60;47;112;3;2;54;-1.2;7.1;43;81;0.0;1964
25121;BRESCIA;17029;06/01/19;44;34;127;4;10;24;-0.4;13.2;40;78;0.0;2009
25121;BRESCIA;17029;07/01/19;62;48;117;3;14;44;1.8;10.1;64;93;0.0;1961
25121;BRESCIA;17029;08/01/19;77;60;142;3;1;77;1.3;4.9;90;98;0.0;1261
25121;BRESCIA;17029;09/01/19;44;34;92;3;23;28;-1.3;12.0;22;97;0.0;1876
25121;BRESCIA;17029;10/01/19;25;17;102;3;13;40;1.6;9.9;30;56;0.0;2138
25121;BRESCIA;17029;11/01/19;43;31;125;3;10;48;-0.2;8.5;35;72;0.1;2146
25121;BRESCIA;17029;12/01/19;60;44;195;4;1;74;0.2;6.6;50;82;0.0;910
25121;BRESCIA;17029;13/01/19;68;53;127;4;2;55;-0.8;8.0;58;85;0.0;2059
25121;BRESCIA;17029;14/01/19;36;30;73;3;24;19;2.9;14.3;23;83;0.0;2209
25121;BRESCIA;17029;15/01/19;27;18;114;3;20;38;3.1;11.9;33;68;0.0;2207
25121;BRESCIA;17029;16/01/19;41;26;138;3;20;30;2.1;12.5;58;84;0.0;1827
25121;BRESCIA;17029;17/01/19;57;47;132;3;2;66;0.3;8.9;82;96;5.9;499
25121;BRESCIA;17029;18/01/19;49;40;86;3;9;55;4.5;9.9;78;97;0.3;1852
25121;BRESCIA;17029;19/01/19;25;18;55;2;19;29;2.3;5.6;67;87;0.0;1018
25121;BRESCIA;17029;20/01/19;46;38;70;3;8;54;0.7;7.1;65;90;0.0;2225
25121;BRESCIA;17029;21/01/19;56;42;107;4;6;65;0.1;6.1;64;90;0.0;1665
25121;BRESCIA;17029;22/01/19;61;49;110;4;10;75;-0.8;7.5;56;86;0.0;2340
25121;BRESCIA;17029;23/01/19;46;35;65;4;12;49;0.1;4.0;72;89;0.0;1463
25121;BRESCIA;17029;24/01/19;59;46;93;5;6;77;-0.1;8.2;54;89;0.0;2444
25121;BRESCIA;17029;25/01/19;43;30;82;5;11;48;-0.0;8.4;45;77;0.0;2531
25121;BRESCIA;17029;26/01/19;63;48;137;4;7;60;0.2;6.2;59;88;0.0;2141
25121;BRESCIA;17029;27/01/19;65;53;81;5;3;50;-0.3;4.6;75;95;4.1;488
25121;BRESCIA;17029;28/01/19;61;51;106;5;4;50;1.3;7.1;79;96;0.5;1370
25121;BRESCIA;17029;29/01/19;37;25;93;4;10;40;0.1;9.4;51;91;0.0;2709
25121;BRESCIA;17029;30/01/19;25;17;73;4;26;38;3.3;6.6;59;92;0.0;1387
25121;BRESCIA;17029;31/01/19;46;40;94;4;4;53;1.4;6.0;81;96;0.4;1735
25121;BRESCIA;17029;01/02/19;42;33;135;2;1;42;0.9;3.2;94;96;16.0;451
25121;BRESCIA;17029;02/02/19;36;31;118;2;0;40;2.3;6.2;96;97;19.3;995
25121;BRESCIA;17029;03/02/19;33;31;86;4;0;46;3.5;7.6;95;98;10.8;1350
25121;BRESCIA;17029;04/02/19;29;21;79;3;21;37;3.2;11.7;45;97;0.0;2914
25121;BRESCIA;17029;05/02/19;40;27;87;3;6;63;1.3;10.8;54;87;0.0;2986
25121;BRESCIA;17029;06/02/19;46;27;108;3;12;74;1.2;12.4;44;88;0.0;3026
25121;BRESCIA;17029;07/02/19;63;46;138;4;3;92;1.8;10.4;54;88;0.0;2402
25121;BRESCIA;17029;08/02/19;58;43;152;4;7;92;2.5;12.5;46;87;0.0;2851
25121;BRESCIA;17029;09/02/19;55;39;130;4;16;68;2.9;12.9;48;85;0.0;2914
25121;BRESCIA;17029;10/02/19;70;63;67;4;5;44;6.7;8.3;77;96;6.2;567
25121;BRESCIA;17029;11/02/19;28;23;47;2;36;24;3.0;12.3;24;96;0.0;2193
25121;BRESCIA;17029;12/02/19;24;15;91;3;26;28;2.8;12.9;30;63;0.0;3319
25121;BRESCIA;17029;13/02/19;32;19;69;2;24;36;4.8;12.5;45;79;0.0;3110
25121;BRESCIA;17029;14/02/19;50;34;128;3;9;80;2.9;14.3;47;82;0.0;3284
25121;BRESCIA;17029;15/02/19;55;37;130;3;13;78;3.8;15.0;47;85;0.0;3443
25121;BRESCIA;17029;16/02/19;71;54;98;3;13;72;4.5;15.1;50;84;0.0;3455
25121;BRESCIA;17029;17/02/19;76;56;103;3;22;72;5.0;16.3;45;85;0.0;3553
25121;BRESCIA;17029;18/02/19;65;47;98;4;26;54;5.0;16.0;51;84;0.0;3553
25121;BRESCIA;17029;19/02/19;61;45;83;3;27;49;4.4;14.7;56;90;0.0;3621
25121;BRESCIA;17029;20/02/19;100;71;83;2;19;60;2.8;11.5;72;96;1.8;3121
25121;BRESCIA;17029;21/02/19;104;75;108;3;9;80;3.8;14.9;57;94;1.2;3658
25121;BRESCIA;17029;22/02/19;91;65;118;3;16;45;5.2;19.6;36;86;0.0;3765
25121;BRESCIA;17029;23/02/19;40;28;41;2;46;19;3.2;10.7;37;76;0.0;3645
25121;BRESCIA;17029;24/02/19;37;24;46;2;31;29;0.7;11.0;40;70;0.0;3808
25121;BRESCIA;17029;25/02/19;61;41;101;3;21;56;2.4;16.0;37;75;0.0;3944
25121;BRESCIA;17029;26/02/19;62;39;156;4;11;68;6.6;19.3;37;73;0.0;3482
25121;BRESCIA;17029;27/02/19;53;34;142;5;26;52;9.5;21.7;30;60;0.0;4021
25121;BRESCIA;17029;28/02/19;73;49;102;4;22;64;7.4;18.4;46;81;0.0;4093
25121;BRESCIA;17029;01/03/19;82;60;77;4;27;56;6.9;16.4;56;87;0.0;3770
25121;BRESCIA;17029;02/03/19;65;48;95;4;32;32;6.3;17.1;40;84;0.0;3711
25121;BRESCIA;17029;03/03/19;55;40;52;5;44;33;6.2;17.9;39;76;0.0;4069
25121;BRESCIA;17029;04/03/19;66;48;82;4;8;32;6.8;11.9;69;94;0.8;955
25121;BRESCIA;17029;05/03/19;30;27;75;4;23;35;5.1;17.3;35;95;0.0;4406
25121;BRESCIA;17029;06/03/19;42;28;68;4;27;34;5.9;15.8;52;74;0.0;3623
25121;BRESCIA;17029;07/03/19;39;28;41;4;45;21;11.3;18.2;60;76;0.1;2118
25121;BRESCIA;17029;08/03/19;35;23;58;4;34;40;9.3;18.6;44;87;0.0;4270
25121;BRESCIA;17029;09/03/19;33;21;50;4;40;37;8.9;18.0;50;82;0.0;4126
25121;BRESCIA;17029;10/03/19;32;20;39;4;38;22;7.6;18.8;58;87;0.0;3795
25121;BRESCIA;17029;11/03/19;28;15;42;2;53;15;6.8;18.3;13;92;0.1;4022
25121;BRESCIA;17029;12/03/19;15;8;50;3;52;23;4.0;16.4;18;44;0.0;4412
25121;BRESCIA;17029;13/03/19;29;15;63;4;31;30;3.8;13.2;38;81;0.4;4168
25121;BRESCIA;17029;14/03/19;35;22;65;3;28;34;2.8;15.6;30;83;0.2;3750
25121;BRESCIA;17029;15/03/19;29;21;48;4;44;24;5.7;21.3;33;74;0.0;4996
25121;BRESCIA;17029;16/03/19;52;35;56;3;25;29;7.5;21.8;38;82;0.0;4543
25121;BRESCIA;17029;17/03/19;57;42;38;2;43;28;8.6;15.9;65;86;0.0;2709
25121;BRESCIA;17029;18/03/19;15;11;28;3;61;19;7.9;15.1;44;89;3.8;4447
25121;BRESCIA;17029;19/03/19;15;11;36;4;51;25;3.9;12.9;43;84;0.0;4428
25121;BRESCIA;17029;20/03/19;22;14;42;4;47;28;4.2;15.0;38;75;0.0;5193
25121;BRESCIA;17029;21/03/19;35;24;49;4;45;36;4.0;16.4;35;71;0.0;5491
25121;BRESCIA;17029;22/03/19;46;31;72;4;43;41;5.8;20.3;31;69;0.0;5580
25121;BRESCIA;17029;23/03/19;43;30;64;4;51;37;8.8;22.9;28;65;0.0;5549
25121;BRESCIA;17029;24/03/19;43;34;53;2;60;32;10.2;24.3;28;61;0.0;5601
25121;BRESCIA;17029;25/03/19;41;25;48;2;69;30;10.1;23.2;16;66;0.0;5594
25121;BRESCIA;17029;26/03/19;19;11;36;2;66;17;6.6;16.2;32;75;0.0;5655
25121;BRESCIA;17029;27/03/19;19;12;34;2;53;21;7.9;15.7;30;58;0.0;5632
25121;BRESCIA;17029;28/03/19;28;20;44;1;46;25;6.2;16.8;37;69;0.0;5830
25121;BRESCIA;17029;29/03/19;37;27;50;3;47;27;6.7;18.8;36;68;0.0;5591
25121;BRESCIA;17029;30/03/19;43;29;48;3;59;30;7.3;20.9;33;73;0.0;6000
25121;BRESCIA;17029;31/03/19;40;29;35;4;72;26;8.5;22.6;23;68;0.0;6105
25121;BRESCIA;17029;01/04/19;40;25;57;4;74;20;10.0;23.6;29;62;0.0;5851
25121;BRESCIA;17029;02/04/19;40;24;42;2;78;20;11.8;22.6;32;66;0.0;5153
25121;BRESCIA;17029;03/04/19;29;20;27;1;64;15;12.3;16.7;57;86;2.6;2063
25121;BRESCIA;17029;04/04/19;10;7;28;1;59;14;7.7;13.7;72;96;54.3;837
25121;BRESCIA;17029;05/04/19;20;15;48;1;35;38;7.4;13.9;62;97;3.3;2753
25121;BRESCIA;17029;06/04/19;26;21;26;2;49;21;10.4;14.3;69;90;0.0;2070
25121;BRESCIA;17029;07/04/19;19;16;28;1;54;19;8.9;16.0;56;95;0.7;2566
25121;BRESCIA;17029;08/04/19;30;22;49;1;31;38;6.0;14.1;56;96;0.1;5581
25121;BRESCIA;17029;09/04/19;18;11;40;1;43;23;11.7;19.7;54;93;1.2;4291
25121;BRESCIA;17029;10/04/19;22;13;47;2;35;24;10.5;19.7;58;90;5.4;3756
25121;BRESCIA;17029;11/04/19;16;13;37;1;40;37;11.0;13.4;89;97;11.3;2139
25121;BRESCIA;17029;12/04/19;18;13;32;2;45;22;10.1;14.7;67;96;0.1;2144
25121;BRESCIA;17029;13/04/19;24;21;23;1;57;15;9.0;13.8;68;93;3.7;2427
25121;BRESCIA;17029;14/04/19;21;18;22;1;50;18;7.5;10.7;85;94;19.0;1924
25121;BRESCIA;17029;15/04/19;17;12;41;1;46;28;7.6;17.7;54;94;0.1;5537
25121;BRESCIA;17029;16/04/19;27;18;43;1;54;28;8.5;19.4;44;86;0.0;5472
25121;BRESCIA;17029;17/04/19;30;22;44;1;62;32;9.0;22.5;38;83;0.0;6805
25121;BRESCIA;17029;18/04/19;29;21;36;1;79;18;11.6;21.5;40;77;0.0;6482
25121;BRESCIA;17029;19/04/19;24;16;32;1;72;21;11.2;21.5;41;74;0.0;6742
25121;BRESCIA;17029;20/04/19;21;15;29;1;82;16;11.1;23.8;35;77;0.0;7116
25121;BRESCIA;17029;21/04/19;17;12;16;1;99;13;12.0;24.1;33;64;0.0;6553
25121;BRESCIA;17029;22/04/19;20;13;13;2;92;12;12.7;20.7;46;79;1.6;4967
25121;BRESCIA;17029;23/04/19;7;6;13;2;74;10;12.2;16.6;70;90;14.1;2419
25121;BRESCIA;17029;24/04/19;19;12;28;2;52;14;13.9;20.3;65;93;4.3;3081
25121;BRESCIA;17029;25/04/19;23;14;21;1;46;17;12.2;19.6;67;95;2.8;3032
25121;BRESCIA;17029;26/04/19;28;13;24;2;53;19;10.8;20.9;54;95;0.0;4623
25121;BRESCIA;17029;27/04/19;11;7;25;2;54;20;8.0;22.5;34;87;0.0;6914
25121;BRESCIA;17029;28/04/19;11;9;17;2;68;15;9.7;17.4;50;77;3.5;4187
25121;BRESCIA;17029;29/04/19;13;9;34;2;47;22;8.6;16.3;58;90;1.0;4302
25121;BRESCIA;17029;30/04/19;18;13;41;2;55;31;7.7;22.4;37;87;0.0;6989
25121;BRESCIA;17029;01/05/19;17;12;20;2;83;23;11.8;23.2;39;76;0.0;7486
25121;BRESCIA;17029;02/05/19;21;12;33;3;76;24;11.7;22.0;47;86;1.2;6795
25121;BRESCIA;17029;03/05/19;13;7;27;2;54;12;11.8;17.3;75;94;6.0;2428
25121;BRESCIA;17029;04/05/19;13;7;22;2;64;11;10.8;18.8;58;95;7.1;4173
25121;BRESCIA;17029;05/05/19;8;6;13;2;63;11;7.0;11.6;66;94;14.9;1948
25121;BRESCIA;17029;06/05/19;13;10;29;1;53;19;7.2;17.4;41;91;0.0;6797
25121;BRESCIA;17029;07/05/19;18;13;31;1;68;22;7.0;19.3;40;79;0.0;7114
25121;BRESCIA;17029;08/05/19;21;13;30;2;52;19;10.4;14.0;64;95;9.5;1460
25121;BRESCIA;17029;09/05/19;14;7;36;2;61;21;9.7;19.7;57;96;2.6;6268
25121;BRESCIA;17029;10/05/19;24;14;31;3;62;29;11.7;22.7;50;87;0.0;5997
25121;BRESCIA;17029;11/05/19;21;13;22;2;60;20;10.8;19.9;67;92;8.2;3280
25121;BRESCIA;17029;12/05/19;11;7;24;2;46;21;10.3;14.6;87;95;6.8;2024
25121;BRESCIA;17029;13/05/19;16;10;44;2;36;27;11.2;17.9;61;92;0.4;2324
25121;BRESCIA;17029;14/05/19;17;13;29;2;51;23;8.9;18.0;53;92;0.2;5013
25121;BRESCIA;17029;15/05/19;15;10;31;2;51;27;6.2;15.5;62;88;0.0;4084
25121;BRESCIA;17029;16/05/19;23;16;36;2;50;30;7.8;19.4;51;91;0.0;5855
25121;BRESCIA;17029;17/05/19;16;9;24;2;66;20;13.1;20.6;51;80;0.2;5800
25121;BRESCIA;17029;18/05/19;12;8;25;2;47;20;12.2;17.4;71;95;3.0;1705
25121;BRESCIA;17029;19/05/19;11;11;21;2;36;20;12.5;16.7;82;96;7.1;2101
25121;BRESCIA;17029;20/05/19;15;14;28;2;35;35;12.6;15.3;90;97;5.9;1725
25121;BRESCIA;17029;21/05/19;20;13;27;3;53;29;12.9;22.0;64;95;2.2;5125
25121;BRESCIA;17029;22/05/19;20;12;33;2;58;29;12.4;24.4;57;96;2.4;5931
25121;BRESCIA;17029;23/05/19;18;12;36;2;73;31;13.4;25.2;50;93;0.0;7932
25121;BRESCIA;17029;24/05/19;25;16;33;2;74;31;15.1;24.9;57;88;7.0;5099
25121;BRESCIA;17029;25/05/19;17;10;20;2;70;22;14.8;24.9;49;94;5.4;6328
25121;BRESCIA;17029;26/05/19;14;10;23;2;67;17;14.9;23.7;57;94;0.1;5066
25121;BRESCIA;17029;27/05/19;14;10;30;2;50;24;14.7;18.4;79;94;2.3;1122
25121;BRESCIA;17029;28/05/19;16;10;35;2;47;35;13.5;22.5;64;95;7.0;4390
25121;BRESCIA;17029;29/05/19;13;8;31;2;37;30;12.5;20.1;67;96;1.6;3794
25121;BRESCIA;17029;30/05/19;15;10;28;2;55;23;13.3;22.7;56;92;0.0;5854
25121;BRESCIA;17029;31/05/19;12;8;32;2;75;21;13.5;25.1;41;80;0.0;8359
25121;BRESCIA;17029;01/06/19;20;14;24;2;92;23;14.1;27.8;37;78;0.0;8287
25121;BRESCIA;17029;02/06/19;18;14;22;2;103;20;16.7;30.0;40;75;0.0;8185
25121;BRESCIA;17029;03/06/19;28;19;32;2;105;29;18.5;30.8;41;74;0.0;8157
25121;BRESCIA;17029;04/06/19;32;22;32;3;100;35;19.3;31.0;43;79;0.1;7161
25121;BRESCIA;17029;05/06/19;39;26;30;3;97;31;15.8;30.3;44;80;0.0;7797
25121;BRESCIA;17029;06/06/19;29;21;23;2;74;21;18.3;26.9;49;89;0.0;5336
25121;BRESCIA;17029;07/06/19;23;15;25;2;78;19;16.3;27.9;37;87;0.0;7380
25121;BRESCIA;17029;08/06/19;32;17;25;2;87;18;18.4;30.3;38;79;0.0;8007
25121;BRESCIA;17029;09/06/19;32;18;20;2;84;14;19.2;29.8;53;71;0.0;4060
25121;BRESCIA;17029;10/06/19;38;17;30;3;72;15;21.6;30.8;38;79;0.5;5188
25121;BRESCIA;17029;11/06/19;49;22;27;3;73;17;18.6;30.6;52;91;12.4;6230
25121;BRESCIA;17029;12/06/19;38;25;27;3;64;22;19.9;30.3;42;86;0.0;6835
25121;BRESCIA;17029;13/06/19;18;12;32;3;82;21;16.3;30.0;24;77;0.0;8842
25121;BRESCIA;17029;14/06/19;23;12;36;3;95;19;17.7;31.6;32;61;0.0;7100
25121;BRESCIA;17029;15/06/19;39;20;21;3;93;20;19.9;30.8;45;73;0.0;7350
25121;BRESCIA;17029;16/06/19;24;13;21;3;99;24;19.0;32.0;33;82;0.0;8585
25121;BRESCIA;17029;17/06/19;21;11;30;3;88;21;20.0;31.5;39;68;0.0;8202
25121;BRESCIA;17029;18/06/19;27;15;31;3;97;26;21.7;32.2;40;70;0.1;7767
25121;BRESCIA;17029;19/06/19;29;17;26;3;99;29;22.5;33.3;36;74;0.1;8083
25121;BRESCIA;17029;20/06/19;26;17;33;4;99;32;21.4;32.7;29;72;0.0;8072
25121;BRESCIA;17029;21/06/19;29;16;31;4;107;30;19.8;32.1;37;68;0.0;7647
25121;BRESCIA;17029;22/06/19;18;11;24;3;69;19;18.7;26.3;57;82;5.9;3140
25121;BRESCIA;17029;23/06/19;16;10;23;3;89;21;16.7;30.9;45;85;0.0;8408
25121;BRESCIA;17029;24/06/19;24;15;32;3;123;25;20.3;35.1;40;80;0.0;8324
25121;BRESCIA;17029;25/06/19;28;16;30;2;111;27;22.6;34.5;42;75;0.0;7906
25121;BRESCIA;17029;26/06/19;43;24;33;2;134;35;23.3;37.5;46;77;0.0;8023
25121;BRESCIA;17029;27/06/19;54;29;27;3;146;46;24.7;37.4;50;80;0.0;8140
25121;BRESCIA;17029;28/06/19;43;24;26;4;131;26;26.0;36.0;46;72;0.0;7953
25121;BRESCIA;17029;29/06/19;24;15;18;4;119;17;26.0;33.8;38;63;0.0;8173
25121;BRESCIA;17029;30/06/19;28;16;21;4;128;19;22.9;34.9;37;69;0.0;8203
25121;BRESCIA;17029;01/07/19;37;20;31;4;116;29;23.4;35.9;37;71;0.0;7595
25121;BRESCIA;17029;02/07/19;30;14;28;2;105;32;22.6;34.8;37;78;0.0;7865
25121;BRESCIA;17029;03/07/19;27;15;26;1;112;24;19.5;34.7;41;90;7.7;7380
25121;BRESCIA;17029;04/07/19;18;10;26;2;95;29;18.4;31.8;45;91;0.0;8226
25121;BRESCIA;17029;05/07/19;27;15;37;2;117;36;21.1;33.7;47;77;0.0;8224
25121;BRESCIA;17029;06/07/19;29;19;23;2;105;30;22.8;34.2;44;79;0.0;8088
